2.587105371664123687e+00,7.619902609246743674e-01,2.361601204198794601e+00,1.401252090640714210e+00
2.972528783689000420e+00,1.873861817111813544e+00,1.203618254887657057e+00,6.932239151979318059e-01
2.459580877014376554e+00,2.087084265131825322e+00,1.122607728789372317e+00,2.395189661624544275e+00
7.837211797341238073e-01,2.936207736091141385e+00,2.321836583752765470e+00,1.378669514731753587e+00
5.437256773278815736e-01,2.728933167950645888e+00,1.212152918684795910e+00,1.247440943647394773e+00
1.252411139639786342e+00,1.117654579904536094e+00,2.815837837647939157e+00,2.729008595694410122e+00
1.736504113845053654e+00,1.070207761123340484e+00,1.138684809393028408e+00,1.490824774306942269e+00
2.189328538758880782e+00,6.117804555073651507e-01,1.358259181356480827e+00,2.110049317549577363e+00
2.557775851774479747e+00,5.652949539246683308e-01,1.026926599828234865e+00,2.046054423374025433e+00
2.616656018025334873e+00,1.902913850662585560e+00,1.637188506014382039e+00,1.380437284229904416e+00
1.550457417851934583e+00,1.408098742412714044e+00,9.621917194036293530e-01,1.795706820418690564e+00
7.327707166796449956e-01,2.929139799974468605e+00,1.709649951159115222e+00,1.106306753745160298e+00
2.960479626356441685e+00,1.333530665036633422e+00,2.184254061672843861e+00,9.909760430363113715e-01
7.183741072554377105e-01,1.076192748879320149e+00,1.527652676597281767e+00,1.276956746400217391e+00
1.412763957556734784e+00,1.628014789733344792e+00,1.740150871919473818e+00,6.890551664878423743e-01
2.810087788936063369e+00,8.946764513369799277e-01,2.667287692039493230e+00,7.103923521536454899e-01
1.252183325116546841e+00,9.673645408546950319e-01,1.307956692420548572e+00,2.164373925720772363e+00
2.561173689783204477e+00,9.533743312429994177e-01,2.693316920517631274e+00,1.748878268366597988e+00
5.843867760580208071e-01,1.722768769913961773e+00,2.615212743202206980e+00,1.528504999524435970e+00
1.884852556251465971e+00,1.490619734263416873e+00,6.203169314501917331e-01,1.814181402732131909e+00
1.447746313584425293e+00,1.917745417949034969e+00,1.988981281642804744e+00,1.624647247138631512e+00
1.046612625368015026e+00,5.785067987564513903e-01,1.217813193349258416e+00,9.316116388880162358e-01
8.857189453281895108e-01,8.342489017501648618e-01,1.406713665442218986e+00,2.197772188614078637e+00
1.864628574837446484e+00,2.647141526478397289e+00,2.214731466416448136e+00,1.328979552533585462e+00
1.148428674871108557e+00,6.084026279047506369e-01,1.955075855316510847e+00,7.812804195278034713e-01
1.240622904181083896e+00,2.522669289183316899e+00,1.375631313058528704e+00,2.473523141077231369e+00
2.818701346547396902e+00,2.681065736023039214e+00,1.961578181488882855e+00,2.762925434309492445e+00
9.639381870463482604e-01,1.466498257605175048e+00,2.579740496592924259e+00,9.967436225997055033e-01
7.668455056382768031e-01,2.210856583196718184e+00,1.837406543477718035e+00,1.422967691874912788e+00
2.106724789465197478e+00,1.846552327422367412e+00,1.779744956146575241e+00,2.025643067782490814e+00
1.005505733575603244e+00,2.461369010276402314e+00,2.651343098092577844e+00,1.317713002703586600e+00
1.922350550298113969e+00,6.649105689736061198e-01,2.720276674750642609e+00,2.824145442935172223e+00
1.277074499390888240e+00,2.547468051797125099e+00,1.336881561428812759e+00,9.842837966838566821e-01
2.797772579497954659e+00,2.105488999809638884e+00,2.384280574322941604e+00,8.482864202568375367e-01
6.204530687505942499e-01,2.202407534669294620e+00,2.496740169759504191e+00,2.500271479144706266e+00
1.751670315850952786e+00,1.670168564870287753e+00,1.751956314105580947e+00,8.729454136302703393e-01
1.804789291250636918e+00,2.248515917536660247e+00,1.174672427682375675e+00,2.186204686722480695e+00
1.388547794513091294e+00,1.352122191723254208e+00,2.832766105703924620e+00,2.784547964112566110e+00
1.188064174503344228e+00,2.098076902313174230e+00,2.059748030838449484e+00,2.445105768288539760e+00
1.142606067762849786e+00,2.209468957677681367e+00,2.159104393922788745e+00,2.442826086165999833e+00
6.151024840787138181e-01,1.425605790288998032e+00,1.105795668728511760e+00,2.071200012611462249e+00
2.050934536383139939e+00,1.772382671613517591e+00,1.245612104396821795e+00,2.134496780981489650e+00
1.006517384072226129e+00,1.017732760152432858e+00,8.815943582506148291e-01,2.386482028813807332e+00
2.140660463082391995e+00,2.887253442283068683e+00,2.927190087484540904e+00,7.445804432884679525e-01
2.118877623382558362e+00,1.767874220532700491e+00,1.820853450380598648e+00,2.740713010024719676e+00
1.749235801172084992e+00,1.139842835779175445e+00,1.145251577471436244e+00,7.423042735979102913e-01
8.826354969153672458e-01,8.942141525235182131e-01,2.963727785457881403e+00,2.761244327013234301e+00
1.002508990294934677e+00,1.322551166230454989e+00,1.241249221752680265e+00,7.333341712019196823e-01
2.714701248594064253e+00,2.471453917009311496e+00,1.561820328687768988e+00,1.697174117117973502e+00
2.015885844441188457e+00,2.143778921544539084e+00,1.268102523358924705e+00,2.905008712877105825e+00
2.298464465609896035e+00,2.018052939054973738e+00,2.224654036446909178e+00,1.558582447251337433e+00
1.072008718892252910e+00,9.767200465604573001e-01,2.715899177455996849e+00,2.297314738973516235e+00
1.036717222542066663e+00,2.773755928354158851e+00,2.543088432908642282e+00,2.759701186837768550e+00
2.592360310661309342e+00,2.925589629850824380e+00,1.617884463153778540e+00,1.211452522571578871e+00
2.330668120172129765e+00,1.917972538627211954e+00,1.253059725124982426e+00,2.451457313694179074e+00
2.180696396576979446e+00,1.720195998101459178e+00,2.563737935089740905e+00,5.786159690657453059e-01
1.858512354477413586e+00,1.195923462734490350e+00,1.561293976872832667e+00,2.611940330799759291e+00
1.790996569256115389e+00,1.926668967170349411e+00,5.711855661952423002e-01,9.288041405627576186e-01
1.994203962340157954e+00,2.189967260930710147e+00,1.248204352524254546e+00,2.326850669772586144e+00
1.580278014002256315e+00,9.355381579970765138e-01,9.273592131937551386e-01,2.569080619051603342e+00
8.698015608702118762e-01,1.070745892499916252e+00,2.518733405125941349e+00,1.246186438850207967e+00
7.093498097409554060e-01,1.333765731197502413e+00,2.648389362721617957e+00,7.642170882977112889e-01
5.214119943709476512e-01,2.885766682704337338e+00,1.623912585885460391e+00,2.025546929317790124e+00
9.067623986128371394e-01,2.386952194128374671e+00,1.908504621619443231e+00,1.063161035921896147e+00
1.084027839959014861e+00,5.859690552581080514e-01,1.950222350877638178e+00,8.227857164493477260e-01
2.028651279125000428e+00,1.728566011380749945e+00,2.248208990364698678e+00,9.864231205150015835e-01
7.901471557627108844e-01,2.146138454365383197e+00,1.438972457416359596e+00,2.031956453888354108e+00
2.030425439044046598e+00,9.226743858640911178e-01,1.590147548427925495e+00,2.423156181307807078e+00
1.437642822183212932e+00,2.100761549806610340e+00,2.875041448512917430e+00,6.891930117551537949e-01
2.629963731825220474e+00,6.847589971056498026e-01,2.737329406746559002e+00,1.591233868946520635e+00
8.790799179378667727e-01,2.671863201853281744e+00,2.814709407620651582e+00,1.721032944126609010e+00
9.902307743498485193e-01,2.256936001991042495e+00,1.534229333670626971e+00,1.942001871814508451e+00
1.437921583221947408e+00,1.371768519115065699e+00,2.821608690674894504e+00,5.728445578078246170e-01
1.628527816203655165e+00,1.248332776859516269e+00,1.077404241540443453e+00,2.713258501900650987e+00
2.856628926733446150e+00,1.947844732486966768e+00,6.465619226855441326e-01,2.772376052659057954e+00
2.619609381405293647e+00,1.744578024481839407e+00,1.010119294017511660e+00,2.380679018240591915e+00
2.194888870521439550e+00,1.782397005648906241e+00,2.059264279259835462e+00,1.692856162606915627e+00
7.783270700131110775e-01,1.026918936357077206e+00,1.082406219241074163e+00,8.798613930528573768e-01
8.924795947291664922e-01,2.255525106231114574e+00,1.153695665978121232e+00,1.629282270028667767e+00
2.241172963994654044e+00,1.215348337375948606e+00,1.067128633910507718e+00,1.878286922707228079e+00
7.651622648868318111e-01,2.363678712214032362e+00,1.930783841578747051e+00,1.645602959402203469e+00
1.766815028748924821e+00,6.438267379202242680e-01,2.068949964477689640e+00,8.313813180003997161e-01
7.629303180441879828e-01,8.203601800850008896e-01,7.185157711488030507e-01,7.886964066776045446e-01
1.809583299886689645e+00,5.999074353749354049e-01,9.649132805010904868e-01,2.431976619882271429e+00
2.666592607125994885e+00,1.157862123993534720e+00,8.285211954337174944e-01,6.039836093692183550e-01
1.926329062863517017e+00,1.170649439534752201e+00,2.013238094063818817e+00,7.121409440311263772e-01
8.540756726918516950e-01,1.278860902818975021e+00,1.886980728910836014e+00,8.145285465258934599e-01
2.125384013679372686e+00,2.870272914600674685e+00,1.470072216960015776e+00,2.103240395364863957e+00
2.452259746981165556e+00,1.452861354548353745e+00,2.571594104268311032e+00,2.454206979268155564e+00
1.548771540871764163e+00,8.241521482119269493e-01,7.738903077847334444e-01,8.556087871944821899e-01
2.528509065771462172e+00,1.619410612117862858e+00,2.069364140151213061e+00,2.704747017383796415e+00
2.153322356124911519e+00,1.319236750751637155e+00,9.884954390314497630e-01,2.657455783472252975e+00
8.830398422494916133e-01,8.704195711604035823e-01,1.033654710574100966e+00,8.810474961697513097e-01
2.859625520299114321e+00,7.213600704087120841e-01,2.238427418978695460e+00,2.249975881773391695e+00
2.373355653296721712e+00,2.263075278784786093e+00,1.310068819359690551e+00,2.880596098933355442e+00
1.727405968809413217e+00,2.383112102002597599e+00,2.835558354749546428e+00,2.897403093293934528e+00
2.369763791240884210e+00,7.718307997522556585e-01,5.024619410342621162e-01,1.241408272094676413e+00
2.793463709879122181e+00,1.805987244089046539e+00,6.075827049305857486e-01,1.553465471994498692e+00
2.755153812031270633e+00,1.894518839465261673e+00,2.139961763766017988e+00,2.581178531930312658e+00
2.344387404126602181e+00,1.349886851682806199e+00,1.670225252183374032e+00,1.559845039105058229e+00
7.333601449500183334e-01,2.727357533620196506e+00,1.691836242970962578e+00,9.338047829122138044e-01
1.207604869166358341e+00,5.050744989650244321e-01,1.826447404825527920e+00,7.009026039374741668e-01
1.745273588114143237e+00,2.047267413065845698e+00,1.249551517173682402e+00,1.151757094067654918e+00
1.416738923494440971e+00,2.082453417372910565e+00,5.770771628551227828e-01,2.228140800676591482e+00
1.938514630578087150e+00,8.507710181314562803e-01,8.956818060935305414e-01,6.561128146536503447e-01
2.703268877441655338e+00,2.949259008294789375e+00,2.661456211198113930e+00,2.595180469587965888e+00
2.771459846418625972e+00,1.144929103188118802e+00,2.694137860816463892e+00,2.347413691674931524e+00
2.424485790993600620e+00,9.420542527470607830e-01,1.276775799652385190e+00,2.500784692685951160e+00
2.871819434721117226e+00,2.359109632026922476e+00,5.958226825300481089e-01,1.313433261330372304e+00
8.692496323005639569e-01,1.822961005627175446e+00,1.734174046314025164e+00,6.385797373318137238e-01
1.769309420918153242e+00,2.076376518362065937e+00,2.213913900025703096e+00,2.963733261271031871e+00
2.130815814493386195e+00,2.802807412161556488e+00,9.328647869863913034e-01,2.051562720740068624e+00
1.284048771507344977e+00,1.897500884145050692e+00,1.156088313449773031e+00,9.686707360514876797e-01
2.493505161710189544e+00,1.963051430767120520e+00,1.150075116631498640e+00,1.147416075425829352e+00
7.406733520753943090e-01,8.875168373893556062e-01,1.949175870272875866e+00,1.878041832956300450e+00
2.472115937957949150e+00,9.909802833283469781e-01,8.880768301900588968e-01,1.682689868154643609e+00
2.583482062001862811e+00,1.308586437258655533e+00,1.449584482124988138e+00,1.266413109253276881e+00
2.851684014210406293e+00,1.378020543802840336e+00,1.461100673347366374e+00,7.379640013671311394e-01
1.302500206273137007e+00,2.389387952456568431e+00,2.695050320854201154e+00,2.233111163834696100e+00
2.222409637151632200e+00,1.685224152658377106e+00,1.620641455313402313e+00,1.231711496878718615e+00
1.392456829375140037e+00,1.266755828400320860e+00,1.195631260787813677e+00,2.563350393142795891e+00
2.565557222402722548e+00,2.039750509851609106e+00,2.774788530080613658e+00,2.930467085973989416e+00
1.244347575524529903e+00,2.568192704138574367e+00,2.413465600504998143e+00,5.665654831196746954e-01
2.745947621187295518e+00,9.127887470660457359e-01,1.369659769912210390e+00,1.183819948901102315e+00
1.994496876235823279e+00,1.802115490167859990e+00,1.117081777237679985e+00,1.343740853946493896e+00
2.173976948696036526e+00,2.768936629076184985e+00,2.169818451640263213e+00,6.959939460379653831e-01
6.316135439944954300e-01,1.067154456461895773e+00,1.176326263871064315e+00,1.761095222793390258e+00
2.144365446050409574e+00,2.711191067258071019e+00,1.972277108752435337e+00,2.549396574241154401e+00
8.735046111402323676e-01,8.115202980534620414e-01,1.299278210382506016e+00,2.188771541885573768e+00
7.331436988813950784e-01,2.273037583292781605e+00,1.805621033192315927e+00,1.956831278161091481e+00
1.650096834219979769e+00,2.740788692655601100e+00,9.753215117045062055e-01,1.015511637259224553e+00
2.505219616326925802e+00,1.165036805957476052e+00,1.884558080660001522e+00,2.070653908134980181e+00
1.393594528262274146e+00,1.031512344824673022e+00,1.338000116211669921e+00,2.466662927209707590e+00
1.757077786830856692e+00,2.464510794220434953e+00,1.611421707042065110e+00,9.667466442256853476e-01
1.811490631651380578e+00,5.959000036147572565e-01,2.369031907536493620e+00,2.328304389889103376e+00
2.876137616230346250e+00,1.226318366444699048e+00,2.670667822722043727e+00,2.463253121720196948e+00
1.906807749746418201e+00,7.381569153912099779e-01,2.233055051628043408e+00,1.101960267580829544e+00
1.810057773436927642e+00,7.852239070124007458e-01,1.926418041916087454e+00,1.514588831777125444e+00
2.691417989250552978e+00,6.571586670520761508e-01,7.998283213315813267e-01,2.468946744390438042e+00
2.558383407149523059e+00,2.731555809578657623e+00,2.721157311246732657e+00,1.645867287469377827e+00
6.711400834289394934e-01,1.763204668613032045e+00,2.930761186435129950e+00,9.923953387145219018e-01
8.263838733452075758e-01,1.787618630087754790e+00,1.485759194716295362e+00,2.135690809673941981e+00
1.856746648455781301e+00,2.188705593360320556e+00,1.796527836473608364e+00,2.648564569851362016e+00
1.550102479202360550e+00,1.874759354075570039e+00,6.787564912220631630e-01,2.261034252359922725e+00
1.779944043682696986e+00,2.474224937110689027e+00,1.901605229371528649e+00,1.241964828227288820e+00
1.556773089370281138e+00,1.444746241759178318e+00,2.627684949572024919e+00,1.746087697881953726e+00
2.362819543679878453e+00,2.067967122722139450e+00,2.136975308703976673e+00,2.274404658798528711e+00
1.854024370497697305e+00,1.138772315685348868e+00,8.480212820823891384e-01,1.043052299483443246e+00
2.393249211979064484e+00,1.414854323063317709e+00,1.558104111626795296e+00,2.829871599222077982e+00
1.504971699503510951e+00,2.157842683234870051e+00,1.495395716247017059e+00,7.277105805120266391e-01
2.919246275140897851e+00,2.296341926409214196e+00,1.931657905119577467e+00,1.871265937170782268e+00
2.718319154340250066e+00,7.454287588377385143e-01,1.381020417554767121e+00,1.942365840592997328e+00
2.223773188738527917e+00,1.944938477011601607e+00,6.242164137991232931e-01,9.477402570307659202e-01
2.669766885433585202e+00,2.461757218742814501e+00,2.940654537395658519e+00,2.421872848685469037e+00
2.024503969658543845e+00,2.897275030799074447e+00,1.269212435845080034e+00,6.510315720973176568e-01
2.136979236585364372e+00,2.955098211923774532e+00,1.499761745267699009e+00,2.610381504586979595e+00
2.869080642129175907e+00,1.066368552829307426e+00,1.986050360977831275e+00,1.570771712324236846e+00
7.847614983010582357e-01,2.369702056797978518e+00,2.027648488224857104e+00,2.524229508478589512e+00
1.060515449974066549e+00,1.160135777488461750e+00,2.943402882032205792e+00,2.982343416582853735e+00
2.619750150800272070e+00,9.723460733125323108e-01,1.626517207902532292e+00,2.063368085257132112e+00
2.826391388761493761e+00,1.453006889824138392e+00,2.163367740962116148e+00,2.997886771764314506e+00
2.900651763340983180e+00,1.902355270701755696e+00,2.975863660217107576e+00,2.551115277472157938e+00
1.568310607206594876e+00,1.712227921147568832e+00,6.143157838712058894e-01,1.954269441337885826e+00
1.757412151399808220e+00,1.415056426606721374e+00,1.618285710473002625e+00,1.404716840233026565e+00
7.772661429777978359e-01,2.519929998057804710e+00,6.712173755826320587e-01,2.900838045800128828e+00
2.608209559193561677e+00,1.345291899780796108e+00,2.546879584294726051e+00,2.066988340314295236e+00
7.498105255494300625e-01,1.257120249762573305e+00,2.457649522594978819e+00,1.760952317220693564e+00
2.453420194445223856e+00,2.232072151499942869e+00,2.924147425630368780e+00,5.810031950127774181e-01
1.082254085068341087e+00,2.779223935158802394e+00,6.275756421617657566e-01,5.250184262215922271e-01
1.046066343481102834e+00,2.797615921730984390e+00,2.861056080556894532e+00,2.002318052288389438e+00
6.206100705940902351e-01,1.389311802287871211e+00,2.774352000356898884e+00,1.512809345120346594e+00
8.848039743369396914e-01,1.723912808446356859e+00,9.549722197716441485e-01,1.022723472238457720e+00
5.889725874407485406e-01,2.449111688357290983e+00,2.214102607098355158e+00,1.027955293828008099e+00
7.591542156012160980e-01,2.483546247200626222e+00,1.179154999970195350e+00,2.019065221684439138e+00
1.335634226581635442e+00,8.722079957219683877e-01,2.136860616402125768e+00,2.494169184365820247e+00
5.337335117770307669e-01,1.190418322117366312e+00,9.511398266956387904e-01,1.179142935747440557e+00
1.400380526545892845e+00,1.434133544495741486e+00,2.102525772287151096e+00,1.076850843210945596e+00
1.866426835495867298e+00,2.910768371598254411e+00,6.597332332267145105e-01,1.458938894641742090e+00
1.815071065210369206e+00,2.213292962709187517e+00,2.589185470649249865e+00,2.134413148040501085e+00
2.538463628251134807e+00,2.470917389571620326e+00,2.706125365931647764e+00,2.274011338818594297e+00
1.703587585223649281e+00,1.592620760684031911e+00,5.601997872202209017e-01,1.385529165433619703e+00
1.230414197474661409e+00,1.837888520660742042e+00,1.074671171919609591e+00,1.434245691593706074e+00
2.737393153219060959e+00,1.362067007509621286e+00,2.212645121078770316e+00,2.283945685696119554e+00
8.186786379797810209e-01,1.951420098506075007e+00,2.105670398644024388e+00,1.630160919434741507e+00
1.559527028673819427e+00,1.854356917255391313e+00,2.221387244294342089e+00,1.365207562883897996e+00
7.425624987491870055e-01,2.346393017577771190e+00,2.196959534217850063e+00,1.118855847288197536e+00
2.077499956514415658e+00,2.705760799465140476e+00,1.146379151600402491e+00,1.285305950300548616e+00
2.453735102072049923e+00,1.960522790213858224e+00,1.566775175472812531e+00,1.288361737288540754e+00
1.317740816261169901e+00,1.365346801172622193e+00,8.620143669956449317e-01,2.130850480364268495e+00
8.736728334530592388e-01,2.730538996284582520e+00,1.957914105843163721e+00,2.749350438658550999e+00
5.774183586750337716e-01,1.135705183085620185e+00,2.781001108764955543e+00,2.925435494518974444e+00
2.826470257926851914e+00,1.806767616412801036e+00,6.942159354922751158e-01,2.819268430151550486e+00
6.946645376256705973e-01,2.526798379812042139e+00,7.884315082697541666e-01,2.571916884875718790e+00
2.969521642504816761e+00,1.096797963342871052e+00,5.348943356153280648e-01,2.546960902272381588e+00
6.633462582445213140e-01,1.163172416610593007e+00,2.268506506442846238e+00,2.867652548761346232e+00
1.274578108315088221e+00,8.245099635818110562e-01,1.367319051353556691e+00,2.425817508659599664e+00
1.233766350287810454e+00,1.575942164303462345e+00,2.459332099870317201e+00,1.109781887136366052e+00
2.037368557442265526e+00,1.945766427173627910e+00,9.130999742355362381e-01,5.037816132392640700e-01
2.211716134429477343e+00,6.380102784419751094e-01,2.118935046550803225e+00,1.949322888562111222e+00
1.019088423005248378e+00,2.454979969146091179e+00,2.017247235255883453e+00,1.365072525264664938e+00
1.226694160043448445e+00,7.481926274254806497e-01,1.122518511048860912e+00,1.490866869144195528e+00
2.767134666685825195e+00,7.813250115363280512e-01,7.507503288186596624e-01,6.905192011122915918e-01
1.699123221084397617e+00,2.781166105266677846e+00,2.226044551883356704e+00,1.973452186529961683e+00
1.415450811528651709e+00,2.768853754490210317e+00,2.577651257082813174e+00,7.147746399818792895e-01
2.229966547110983299e+00,1.712587514529568811e+00,5.728471347178962780e-01,1.924914687950197045e+00
1.792341501320545039e+00,2.498559800420580679e+00,2.826998704483172364e+00,2.088945447235741604e+00
1.036948357190969672e+00,1.181659101867254424e+00,1.393349040713440123e+00,2.046560976140332055e+00
2.094028072882446523e+00,7.575411864708931908e-01,1.164866644834647413e+00,6.981451436852416093e-01
5.135333250195781574e-01,1.582977279678981830e+00,1.118328092101612548e+00,1.779073259319549516e+00
1.155149678098368327e+00,2.208730865155710710e+00,1.800216573106851126e+00,1.769471983322140396e+00
1.780154484823378125e+00,2.100295374054925723e+00,8.999835302060315012e-01,1.696926891067933596e+00
1.659841294214918772e+00,1.057588459336473496e+00,1.305560052008722050e+00,5.794942299535958963e-01
6.144595040827428578e-01,1.965301765670506073e+00,1.008099636022625534e+00,7.106077165485011893e-01
2.824566172695426758e+00,2.516640393604835158e+00,2.078588737671742237e+00,2.355731461527049486e+00
7.115679910367140870e-01,2.144834786893405010e+00,1.533117938597643892e+00,2.269425676318578056e+00
2.225549770003756755e+00,7.521139924289483858e-01,1.165338778333949277e+00,2.688564776632518694e+00
7.415293466417628432e-01,1.043948357331739407e+00,1.148335874783127597e+00,2.449532910203118696e+00
2.502339809753706845e+00,1.714526735088720111e+00,2.567766671318429950e+00,2.022163645163637558e+00
1.480382377101300051e+00,2.301518537008817589e+00,1.896138863434944088e+00,2.416237971418830455e+00
1.933209464678371292e+00,2.394664055816041692e+00,1.918169524257631320e+00,1.804006477295428734e+00
2.441164833769581932e+00,1.260546408855573786e+00,1.931690442666811114e+00,6.083917948135554310e-01
1.804807086808836392e+00,2.233821516052023615e+00,8.036512003284950190e-01,5.500166458839573780e-01
6.991601609348112589e-01,5.061384354629195892e-01,1.110960458916013360e+00,1.567375979583630174e+00
9.415759252346435071e-01,2.034296304703083536e+00,2.123020946595899794e+00,2.826366683262490298e+00
8.724458335956520871e-01,2.238055259524209362e+00,2.945974158120340469e+00,9.700749805843515983e-01
1.145795676594511203e+00,8.311133742608027841e-01,1.711835469670012877e+00,2.544960842942687762e+00
2.235312374639888411e+00,2.521073698515065242e+00,6.203950068410636343e-01,2.758604653843610421e+00
2.097211868515538313e+00,1.344103522531868045e+00,7.143279716926835832e-01,2.091587868384076287e+00
1.119301338146492020e+00,2.696426798929031143e+00,2.844744899365433177e+00,1.265024055730051389e+00
6.818214234420001407e-01,6.623607924240155764e-01,6.589244010710924027e-01,5.121516066485849450e-01
1.206238520898081701e+00,2.001876030600670653e+00,8.982957144810574945e-01,7.358582979689216597e-01
1.593304949123743430e+00,2.389933975147031209e+00,2.971728465804668318e+00,2.822992867506745718e+00
2.909446934349747771e+00,2.943121492019697971e+00,1.066843589981721241e+00,5.310167503298719449e-01
1.711263724199419745e+00,1.317481318096037191e+00,6.366977170113398143e-01,2.135137472223743060e+00
9.895568917515094043e-01,2.768070490388325755e+00,1.798208903753538035e+00,2.345358781634870660e+00
1.964468856595082746e+00,1.732863094903649426e+00,2.586805916136341033e+00,2.339454084991849925e+00
8.331403722746231200e-01,1.110681588763908545e+00,1.734909846464886440e+00,1.260051396954787961e+00
1.636099161703345795e+00,7.197400242067854004e-01,8.074099529231086869e-01,1.241401246214315801e+00
1.421065716101146847e+00,1.479305897783611545e+00,8.029256096014260047e-01,1.254990894922109801e+00
1.993537814349605641e+00,1.316558093616445158e+00,2.102059746889112901e+00,9.296615381509660825e-01
2.614694089009201861e+00,7.589746969578834435e-01,5.585808816558575085e-01,2.696194430546202447e+00
1.131005564398974039e+00,6.414102152659069134e-01,2.026019064627980093e+00,1.908554679338449578e+00
8.625598337487381251e-01,1.083859268789664876e+00,1.537554951682376103e+00,1.260577895156383299e+00
8.612130777141697724e-01,2.276882800565624088e+00,2.690400827083896829e+00,2.428068447744444303e+00
1.883174161664041613e+00,2.287581167270940075e+00,2.531328347542604273e+00,5.549469146706887956e-01
2.317828808640071792e+00,1.808971880089031092e+00,9.445475941653074248e-01,2.290817642556443712e+00
1.183531459014108611e+00,1.156152470840437596e+00,2.357792595089485133e+00,5.629459023437961562e-01
