1.172278558630791849e+03,9.880783992405837353e+02,8.429456566323066885e-05
1.043404941790965495e+03,7.783693850937961543e+02,4.820658316742197809e-05
1.016398627702446106e+03,1.070667586868139779e+03,1.256268038302872512e-05
1.097681584936063246e+03,1.175986904372284016e+03,3.693535669087316545e-05
9.321112056009026219e+02,6.742152631988305984e+02,2.538493167497518497e-05
6.479206243480847434e+02,7.282983569999664724e+02,8.267440258453389419e-05
5.837399238963821517e+02,8.335062924790009902e+02,8.734201705797824458e-05
5.085647977483790214e+02,1.454306673081734971e+03,5.046085309187657423e-05
6.627049594451348185e+02,1.254780877651349783e+03,6.070616637829996291e-05
7.336111359836058909e+02,5.343876221032431886e+02,6.220800463159497804e-05
1.111460511650000171e+03,9.914264045523000277e+02,7.293552365312915139e-05
6.160588623050842898e+02,1.158455381746153307e+03,4.380300846698895135e-05
1.112170175617618497e+03,6.690697543456363974e+02,4.924531174340532141e-05
8.750571288732851372e+02,1.140304619922644179e+03,9.550149214646503932e-05
1.351985492730088026e+03,5.739035988422599530e+02,9.054385864287612371e-05
6.516319671751466558e+02,1.368745280741312627e+03,9.332953867434346689e-05
6.960923097399394237e+02,1.202774400796417012e+03,4.723225601214257446e-05
8.751686332887788922e+02,8.487074076460262404e+02,9.357791286429620054e-05
9.514111264814621336e+02,7.993331107438065146e+02,3.078655269545596394e-05
1.442651570693378517e+03,1.079137892994786853e+03,1.527622921667959026e-05
1.347843752562117515e+03,9.978312097927357627e+02,2.836429458463042661e-05
1.177955548208575692e+03,1.012958802259562503e+03,6.613351405335408148e-05
6.113308280052443706e+02,7.107675745428309710e+02,3.096662389267867071e-05
6.569918378916665915e+02,1.202210042492445837e+03,3.353304397521236616e-05
1.196469185597861724e+03,7.861393349503794070e+02,3.041663082077828507e-05
6.060649059547326942e+02,1.245471484885612881e+03,6.150821829683490803e-05
1.006726011499569950e+03,5.575306951680897782e+02,6.648219872119683787e-05
6.051721272176752109e+02,6.281440720340003736e+02,1.786656776135691217e-05
1.023833319954675858e+03,5.399629741499742295e+02,2.673687809803926394e-05
1.366637042850397847e+03,7.631448495974138950e+02,2.182676303561383019e-05
1.070531625145406906e+03,7.682597758139008874e+02,6.447657138629748607e-05
6.416302690767406602e+02,8.115443611275900366e+02,5.993130624079009766e-05
1.150153605471748961e+03,1.448109165840269725e+03,4.492259981056056210e-05
1.280903898792466180e+03,8.811445418193416117e+02,8.457738775365919166e-05
9.195086163487055728e+02,6.296608592847708223e+02,1.986005108025040773e-05
1.311403626308584990e+03,9.477642448471451644e+02,6.649710904544367876e-05
1.161328942449964643e+03,8.276947003006548584e+02,2.758583580513219091e-05
6.532159368997965885e+02,6.481678284641614027e+02,2.921156958066764000e-05
1.443850208119645686e+03,5.885440281634848816e+02,7.258338708323304011e-05
1.249342261318688770e+03,1.205230111513914380e+03,3.916247749694886363e-05
9.909623875237653010e+02,1.253244840801039118e+03,9.408010077098367366e-05
1.247905516496353812e+03,6.087323199009022119e+02,1.008862987723343902e-05
1.417385483951648894e+03,1.022394897635618690e+03,1.387297737750108985e-05
1.402061524812508196e+03,1.057807535786104609e+03,6.903862349557665938e-05
1.237754961650640780e+03,8.399547406731225010e+02,5.212810907860146366e-05
5.933440579800073920e+02,1.390943013448078545e+03,5.290610474695465180e-05
7.830419476665433649e+02,5.020297995860098013e+02,5.775210657371900535e-05
9.981094352456573233e+02,1.118906965226338343e+03,3.698385461825257124e-05
8.666955693977763531e+02,1.132981366949164340e+03,1.277477786278442326e-05
1.075405852231234803e+03,6.403084072525825832e+02,2.424454501936710118e-05
1.381307550976662242e+03,1.479703603317915849e+03,8.781242360313210992e-05
1.408583938567450332e+03,7.579716412752475208e+02,8.898896298939271826e-05
1.269794316397440070e+03,6.768217010988244056e+02,3.796392878748587455e-05
1.448727773888446791e+03,1.243643852810769204e+03,1.344961657108173531e-05
6.476998529202255668e+02,1.029184402250870107e+03,5.443026566730491291e-05
1.007723768367261300e+03,1.130550607344826403e+03,7.170090040092530861e-05
1.152326325797354457e+03,1.421122964864622645e+03,2.558313233151009126e-05
8.136195086029379127e+02,1.059000353658020231e+03,3.361917928419183322e-05
1.297402064684075867e+03,1.085220572306848226e+03,3.340270419873394870e-05
5.962693408301577165e+02,6.550067349557422176e+02,6.217033132982353167e-05
1.288846375183179589e+03,6.963921133313388054e+02,2.397076588684212209e-05
1.333392824800745075e+03,8.234345749034621349e+02,4.418504135649957594e-05
1.440673605684162339e+03,8.512082175211362483e+02,4.459962424050519810e-05
8.210000825092547529e+02,1.255755180982627280e+03,8.902181155075125651e-05
1.188963854860652873e+03,9.740896610633508317e+02,5.034309239128247960e-05
8.569827317500560184e+02,8.067023313601283689e+02,3.504272538836129694e-05
1.326222888961088984e+03,1.115900203940643678e+03,9.189238708290210192e-05
7.977390302098119719e+02,1.327277081655429811e+03,7.888476161817992605e-05
1.398379048474918136e+03,6.651154988264182748e+02,4.130775171683957574e-05
1.097798750494329397e+03,1.020846196067143978e+03,3.221494398055647646e-05
1.169590779478414561e+03,1.407574651630473909e+03,7.011346425904948251e-05
5.526454175977982004e+02,7.268617825847583163e+02,3.434774549935831929e-05
1.157746178420163915e+03,1.384476426903228457e+03,6.300197591508767641e-05
6.494018444560929311e+02,6.246081192213848681e+02,3.877401557377022458e-05
5.932574795525580384e+02,1.209215033317112557e+03,5.700235719492337971e-05
9.600387336879919076e+02,1.396315477062240461e+03,2.711157442136222689e-05
1.302087846530770094e+03,7.660147223829903851e+02,5.984409090376006289e-05
8.574378113049097010e+02,7.126049379298692656e+02,4.016800418362011731e-05
1.002831114732342712e+03,1.285804317688174024e+03,5.001118145351434320e-05
1.024596252660552182e+03,5.383600014459028671e+02,7.728514867131378821e-05
1.450455046492138536e+03,7.905273465778795980e+02,8.814404161799358547e-05
1.062723099898567398e+03,5.952627661564839627e+02,7.238998185860955439e-05
1.024023109374771138e+03,6.140895628049603374e+02,6.135104950897915369e-05
1.376567195700221191e+03,5.628634668208304674e+02,2.079381956793692878e-05
1.323353362859809295e+03,1.392622323831462836e+03,8.996166320488238426e-05
5.684560333715758134e+02,1.005281867445212811e+03,9.750740271166467464e-05
6.305535493380830303e+02,1.015047452035101969e+03,4.548733100978663102e-05
1.042698659382312599e+03,1.175482237344128180e+03,5.667500211304989685e-05
9.200409916809442166e+02,1.049903741630228069e+03,1.643523368399427533e-05
1.011977617473078794e+03,1.289689974844275639e+03,6.045778825737503653e-05
9.227092357481124054e+02,8.778984967036712987e+02,8.659665818459290993e-05
1.245127817471951403e+03,1.127186849088855524e+03,6.893111111334315733e-05
1.041609748199078922e+03,7.555089262741396396e+02,2.252876615496600976e-05
1.257299684791625623e+03,8.659417292253270944e+02,4.809174801856463488e-05
9.019886798014044871e+02,1.163137073293948106e+03,4.583424578489261680e-05
1.467698510056359055e+03,1.218536770563685423e+03,6.153968458430479345e-05
1.387327661736100254e+03,5.981715035350954395e+02,4.171673503197161331e-05
1.189509275495411202e+03,1.077975390804640710e+03,1.447179089676844194e-05
1.367906754173433910e+03,1.284702887497125857e+03,9.786356334624371251e-05
1.109801587863417808e+03,1.458910012319629914e+03,3.769164769042288298e-05
1.154791694634145642e+03,1.482039284769509777e+03,4.599142282963716903e-05
1.447632256851670263e+03,7.265474211317230129e+02,6.349781299520194054e-05
6.139045993204233582e+02,1.247880822719191428e+03,6.499534557609486370e-05
7.242061799896266621e+02,7.640543109953846397e+02,9.796250375315940706e-05
1.347900060320108878e+03,6.889384293250129758e+02,5.055461948449116769e-05
1.430556555504597327e+03,8.812027559296553818e+02,6.988123867463618408e-05
1.460260705336393130e+03,1.060942108280702087e+03,9.913109176781587713e-05
9.273242428826379182e+02,9.848911684590275399e+02,1.411536821936341145e-05
1.002964860559923295e+03,8.660225706426884926e+02,5.025828557702809532e-05
6.109064571911191024e+02,1.307971999223121884e+03,1.616382552097475744e-05
1.343283823677424607e+03,8.381167599123184573e+02,8.368766503461014499e-05
5.999242102197720214e+02,8.028480999050293576e+02,8.047538281341924714e-05
1.281368077778089628e+03,1.192828860599977133e+03,9.726930732269327428e-05
7.329016340273363994e+02,1.411689574063520922e+03,1.459272311782356840e-05
7.184265373924411051e+02,1.419046368692393798e+03,9.499801890004820756e-05
5.482440282376360301e+02,8.557247209151485094e+02,9.187667201284836240e-05
6.539215897347758073e+02,9.895651233785426939e+02,2.637899991177918685e-05
5.355890349762994447e+02,1.279644675342916344e+03,7.170769385554079563e-05
6.036616862404864605e+02,1.293418498880250354e+03,3.444957999892703449e-05
8.342536906326541839e+02,6.488831982887874119e+02,6.892698219047653063e-05
5.134934047108122286e+02,7.761673288469464751e+02,2.624103376104299450e-05
8.601522106183571168e+02,8.736534177982966867e+02,6.769092780233745116e-05
1.046570734198347054e+03,1.464307348639301836e+03,1.575039639616172745e-05
1.026028426084147668e+03,1.185317185083674985e+03,8.521067694337299903e-05
1.315385451300453951e+03,1.288366955828648315e+03,8.942051317353932860e-05
9.814350340894598048e+02,9.370483042736127572e+02,1.216719233992795297e-05
7.921656789898645457e+02,1.035155408264296966e+03,3.068816218910594467e-05
1.394957261287624533e+03,8.448268030038484540e+02,7.165522435883574042e-05
6.274714551919123551e+02,1.080568039402429804e+03,6.780413435118488440e-05
9.238108114695278346e+02,1.041742766902156518e+03,7.196994079459632194e-05
5.970249994996747773e+02,1.238557207031108646e+03,7.109054323184261863e-05
1.130999982605766036e+03,1.382304319786056112e+03,3.326964945761449452e-05
1.281494040828820062e+03,1.084209116085543428e+03,4.840390631702125285e-05
8.270963265044679247e+02,8.461387204690488488e+02,2.303251721184321790e-05
6.494691333812236280e+02,1.392215598513832902e+03,6.248490781035390107e-05
5.309673434700134749e+02,7.542820732342481733e+02,9.211603991553841432e-05
1.430588103170740851e+03,1.022707046565120436e+03,1.699177367772190480e-05
5.778658150502682247e+02,1.310719351924816692e+03,2.038353429771115103e-05
1.487808657001926804e+03,7.387191853371484740e+02,1.125619608215181105e-05
5.653385032978085292e+02,7.652689666442371390e+02,7.366623423194247210e-05
8.098312433260352918e+02,6.298039854327244029e+02,4.122348584872804475e-05
7.935065401151241531e+02,9.303768657213848883e+02,8.053595559533142131e-05
1.114947422976906182e+03,1.078306570869451207e+03,2.487159907247930634e-05
1.184686453771791093e+03,5.552041113767900242e+02,6.828166167582892050e-05
7.076353692020993549e+02,1.281991987658436528e+03,6.462090046921181057e-05
7.906776640173793567e+02,5.992770509701922492e+02,3.241066639775899949e-05
1.406853866674329993e+03,6.125300046145312081e+02,1.902701183747175051e-05
9.796492884337590112e+02,1.412466442106671138e+03,7.213760386780086037e-05
8.661803246114607191e+02,1.407541501796084049e+03,8.479544525498127210e-05
1.191986618844393433e+03,9.850350058118275456e+02,1.262249684984426883e-05
1.016936600528218037e+03,1.299423920168232144e+03,9.377195336139420396e-05
7.147793428763878865e+02,7.726636407469018195e+02,4.216056546568384229e-05
1.137611229152978467e+03,6.030164745883572550e+02,3.393519921404731003e-05
5.054133300078312914e+02,9.331909118715927889e+02,3.225981131565805856e-05
7.620598712393473306e+02,1.183492346062284241e+03,5.680779663184663684e-05
1.012061793929351211e+03,1.140118149621970133e+03,2.439940708741713545e-05
9.639365176859676012e+02,7.230353837345894590e+02,3.900016187231399376e-05
5.457838016330971413e+02,1.086120706268202412e+03,2.829158689681452403e-05
1.429826469078170703e+03,1.306656157441934056e+03,6.682919455618272170e-05
5.846271964146856135e+02,1.157933914757362118e+03,4.719224578951517667e-05
1.190219908001502745e+03,6.008455969715793117e+02,3.395219602002217735e-05
5.966117386567051426e+02,7.175793429326957948e+02,3.334009149219258858e-05
1.300935923901482965e+03,9.858106940354880408e+02,8.443960016746347936e-05
8.921529508405200204e+02,1.220607414803526808e+03,6.026099908365799014e-05
1.073283785871348528e+03,1.257865622326416542e+03,6.105410287327473363e-05
1.276465933507832915e+03,8.042185635422295036e+02,6.154085593600520248e-05
1.021922834723534493e+03,1.193528606420809410e+03,2.093144321182582174e-05
5.796640643739244751e+02,5.024553741851678410e+02,3.199457652097648563e-05
6.766303700938574366e+02,1.113718521881233301e+03,6.842875407745239319e-05
6.489783334382608473e+02,1.195222103809683631e+03,9.805506969233226359e-05
7.583182706378045168e+02,6.324453497043210746e+02,5.362607690812046783e-05
1.194124949855955265e+03,1.308429479406026076e+03,1.433422024627829255e-05
1.138884747406215411e+03,8.376414090127472036e+02,1.771580698093660856e-05
7.477205352585967830e+02,1.378570719571612472e+03,9.441081637715558676e-05
5.727285693768000101e+02,5.649443169696062341e+02,1.572127843855932938e-05
7.824954083592326697e+02,1.100750412240268133e+03,2.433864572131807309e-05
9.373219796494973934e+02,1.255973590058812533e+03,9.898222476896805443e-05
1.463778773739899179e+03,1.477248596807879267e+03,3.040636923934196230e-05
9.845054896797679476e+02,8.269925272384148229e+02,1.492111781240823429e-05
6.958227567006038043e+02,1.407228196155330352e+03,5.673552053512736967e-05
1.085787542638033074e+03,9.931452379614597703e+02,8.512501298090828180e-05
6.332561489098492302e+02,7.442726355055634713e+02,5.445675447273590913e-05
9.544396646813383995e+02,5.878960096827141797e+02,2.106675830523191200e-05
8.684262864404587390e+02,8.917223591134446679e+02,2.090532194565133516e-05
1.097415125739842097e+03,8.266232374465780595e+02,6.767415088800806430e-05
1.345877635603680574e+03,6.035898787831533809e+02,1.210891173961087226e-05
7.524022257595895553e+02,5.565640861063627653e+02,6.493668632660729815e-05
6.450239334994953424e+02,7.335437075158658899e+02,4.735197826056554557e-05
6.444852310856679196e+02,1.210753120226249848e+03,8.885442977502030018e-05
1.053269664665616801e+03,1.215032466908376136e+03,8.312782051153374944e-05
1.227131523456028845e+03,1.023588752035612401e+03,2.600371338995106376e-05
7.734125836056434764e+02,7.624609883361749780e+02,7.688053342322146951e-05
5.983195408832040130e+02,1.174365285014574056e+03,6.855582037569222078e-05
7.512953703534064971e+02,8.748275249317021007e+02,6.382556172604306015e-05
1.315737826474872691e+03,1.189683455073311052e+03,7.015504036157396836e-05
1.168025362214505094e+03,6.363227280842688742e+02,6.561979142319669515e-05
1.122153337226195617e+03,8.315703570534235496e+02,7.581251446356782812e-05
8.046711296772948572e+02,1.223580703677589099e+03,9.242861428654964987e-05
1.449595722864961317e+03,5.527418537560891991e+02,1.648667205374347068e-05
1.187699185838504036e+03,1.071323834302464320e+03,7.362333077234584327e-05
7.995549948610059801e+02,9.214825762222112644e+02,5.727804415773193755e-05
9.511225687000546714e+02,7.210223417135454156e+02,4.321731272764404964e-05
8.372799986122481641e+02,1.093577483579539830e+03,7.069885460041898872e-05
1.136281212155407957e+03,1.325042341147564002e+03,4.074802609836250192e-05
1.250148423427328680e+03,7.810350713304628698e+02,5.957148560790474090e-05
9.167326143206000779e+02,1.329633494449879436e+03,9.453516838094356254e-05
6.551664878217716250e+02,1.349296979232722606e+03,5.676269518719213750e-05
7.900845394164107347e+02,1.454993550874500670e+03,3.916734557940078853e-05
8.206309947022465394e+02,9.186184197581819717e+02,4.633225467965454539e-05
1.284462911016590624e+03,1.188862772859766665e+03,1.193814461949679442e-05
1.287951928125231916e+03,1.311506482931699338e+03,8.266240256888818000e-05
1.318519351102998598e+03,1.168568604071656864e+03,9.772801882180759392e-05
9.545392768726846953e+02,9.395039288134103117e+02,7.615922344816989319e-05
7.167268793399097149e+02,9.187220198652651106e+02,4.728545147504293705e-05
6.655396242835081466e+02,1.050104366022106205e+03,8.747846218999521140e-05
1.416873581492967332e+03,1.088541913641922065e+03,3.385429760552158436e-05
1.116679157886033636e+03,7.791654521552399046e+02,2.131080148474331719e-05
1.330570413761898635e+03,1.245464225278300091e+03,7.326478987187688458e-05
8.043503139973365705e+02,1.226302174309090560e+03,9.671698146779282091e-05
1.086728193585895497e+03,8.401764847133384819e+02,3.552716724779589460e-05
1.498444505563182702e+03,1.415579287638376627e+03,2.294189651100125556e-05
1.214353985414829140e+03,7.559666046694345596e+02,9.939783648681766229e-05
1.385947941256074728e+03,5.779123587161243449e+02,9.816815415810782781e-05
9.125743941507950012e+02,6.416920629467603021e+02,3.484403615988004946e-05
1.473388475420050327e+03,6.103468051872025626e+02,9.134648362812588498e-05
5.603167135654073263e+02,1.013981076701088227e+03,1.519791886949420767e-05
1.427734610289672446e+03,1.481048546378957781e+03,4.911630703854997560e-05
1.019521868009567584e+03,1.353195768817774479e+03,5.522004201323316668e-05
9.479585754384554548e+02,1.224288667774995702e+03,3.554266664990152750e-05
7.425961652868140845e+02,7.554614542662665144e+02,1.785020698691954441e-05
1.073823661888624883e+03,8.909696168993935999e+02,1.635682116692811999e-05
9.957814678294228088e+02,6.837887038559164239e+02,8.732662539247937729e-05
1.446671822682129005e+03,6.159914990272498017e+02,7.332769019416847140e-05
1.418174994675136531e+03,1.263400431027971990e+03,3.567972811858920000e-05
1.043291087025234447e+03,1.228950727899006779e+03,1.151933014358096354e-05
7.381365667862324926e+02,5.324852885926649151e+02,2.118408361691401042e-05
1.260516395359762555e+03,5.212969173065600899e+02,8.459918391237729199e-05
9.403990316318538589e+02,1.396570316645394314e+03,5.344008675905988025e-05
1.299906793645302514e+03,6.535674120900017670e+02,6.110025366297878633e-05
6.175350115037442720e+02,1.062434873420304484e+03,5.645611080756898813e-05
1.137747310688836933e+03,6.716121340070193355e+02,3.447359933916791495e-05
7.814199051515230394e+02,1.471714266460603994e+03,5.890427117775265425e-05
7.651669033704276899e+02,1.426478576386280793e+03,7.568850087239223834e-05
5.650343968419291514e+02,1.322314219531129993e+03,1.367229760072432088e-05
5.750560302121359655e+02,1.146019013459684174e+03,6.906709032518141092e-05
8.138858352318115976e+02,1.269371552207127706e+03,3.728391642218607728e-05
8.709267429666097087e+02,1.164884226623403720e+03,5.469922040812640106e-05
1.093619530156155179e+03,5.091022547321560978e+02,2.670488255128675181e-05
7.664621298882059364e+02,7.876808247944420600e+02,8.922592224594600699e-05
7.728578029017749031e+02,8.842838145303473993e+02,3.987447762293313164e-05
7.140496194105078303e+02,1.470844876538305471e+03,5.292195342084072087e-05
9.321311993533277018e+02,1.216248622615780732e+03,9.052781749048194706e-05
5.112657703893686971e+02,7.830254955618549957e+02,1.080467584195167455e-05
1.372934720423716499e+03,1.061688210912282102e+03,3.085724241117579464e-05
9.361800250899013918e+02,7.630044578700892544e+02,8.340917053245398968e-05
1.231476779636686842e+03,1.031938207546237209e+03,7.418574270554098430e-05
7.312294787082340690e+02,9.520862848335543731e+02,9.475006470958039883e-05
9.869670322879890136e+02,7.334037588059368318e+02,7.568227400224687446e-05
1.223264498783007184e+03,7.686486245976516329e+02,8.368080525926090889e-05
1.213612483497919129e+03,6.895051251432718118e+02,5.180642108175121887e-05
1.378945584475033002e+03,1.200023424562590662e+03,3.774056999378169438e-05
9.977781969519903669e+02,1.441525348009178288e+03,4.325520706283994928e-05
6.101989098301010017e+02,1.194154850633293336e+03,8.885673720487799866e-05
5.159510745594873242e+02,9.842040585982695120e+02,7.783361905408660948e-05
6.054074574817611847e+02,1.210111688403136213e+03,6.066139011693366505e-05
9.252361439873502604e+02,5.990329038488683864e+02,2.713110676097124706e-05
1.441455743473629809e+03,1.141602705169611909e+03,7.161494207365877039e-05
6.048425264478703411e+02,9.314898390933032033e+02,6.883868138294231824e-05
5.907126453019623114e+02,6.290391479311507510e+02,1.383925399415235114e-05
9.151593106456755322e+02,5.000760180477502672e+02,8.110215947809092704e-05
1.149999358127246751e+03,8.434489651138865156e+02,4.793284960643795175e-05
8.657947165276117403e+02,8.010721199664026244e+02,8.807648127508201758e-05
1.170757518569145986e+03,1.072695671162307463e+03,3.645908909006922256e-05
7.298536846593387963e+02,6.481063909830234024e+02,6.749203202876733051e-05
1.194331828593140244e+03,1.083255407863852270e+03,7.815923926298448763e-05
6.356189568301244890e+02,9.599669651579711172e+02,2.430907126610878154e-05
7.031754243202665293e+02,5.821895564355003216e+02,1.483310724990594563e-05
9.041718491653608680e+02,1.296794888422573422e+03,9.516581307630032644e-05
6.184841416551527118e+02,1.020949018188229502e+03,5.696855255118963868e-05
1.094324167712048848e+03,5.510571135530931315e+02,1.451210979845715015e-05
1.304040128723745511e+03,6.621699732851698172e+02,6.446068982640703183e-05
7.049435109515673048e+02,1.294832055834485800e+03,8.769419257122038102e-05
1.085302251738738505e+03,9.413910905087525407e+02,3.376013951522808057e-05
1.253979202570474172e+03,8.287669582247476683e+02,3.125980961206219916e-05
9.399160938215975420e+02,7.045497906488524222e+02,3.948646450957217198e-05
1.285597854267474304e+03,7.847608866470520752e+02,7.504582464538216960e-05
5.830248682511788729e+02,6.973734188204732618e+02,2.962909506419343235e-05
1.238202981463740571e+03,9.408286620903888888e+02,8.480739137999956565e-05
1.091980897809393809e+03,7.079362620422723467e+02,1.510101679366096793e-05
